Blatt;Seite;Spalte;Zeile;Vers
271;v;a;48;30515
271;v;b;1;30516
271;v;b;2;30517
271;v;b;3;30518
271;v;b;4;30519
271;v;b;5;30520
271;v;b;6;30521
271;v;b;7;30522
271;v;b;8;30523
271;v;b;9;30524
271;v;b;10;30525
271;v;b;11;30526
271;v;b;12;30527
271;v;b;13;30528
271;v;b;14;30529
271;v;b;15;30530
271;v;b;16;30531
271;v;b;17;30532
271;v;b;18;30533
271;v;b;19;30534
271;v;b;20;30535
271;v;b;21;30536
271;v;b;22;30537
271;v;b;23;30538
271;v;b;24;30539
271;v;b;25;30540
271;v;b;26;30541
271;v;b;27;30542
271;v;b;28;30543
271;v;b;29;30544
271;v;b;30;30545
271;v;b;31;30546
271;v;b;32;30547
271;v;b;33;30548
271;v;b;34;30549
271;v;b;35;30550
271;v;b;36;30551
271;v;b;37;30552
271;v;b;38;30553
271;v;b;39;30554
271;v;b;40;30555
271;v;b;41;30556
271;v;b;42;30557
271;v;b;43;30558
271;v;b;44;30559
271;v;b;45;30560
271;v;b;46;30561
271;v;b;47;30562
271;v;b;48;30563
272;r;a;1;30564-0
272;r;a;2;30564-0
272;r;a;3;30564-0
272;r;a;4;30564
272;r;a;5;30565
272;r;a;6;30566
272;r;a;7;30567
272;r;a;8;30568
272;r;a;9;30569
272;r;a;10;30570
272;r;a;11;30571
272;r;a;12;30572
272;r;a;13;30573
272;r;a;14;30574
272;r;a;15;30575
272;r;a;16;30576
272;r;a;17;30577
272;r;a;18;30578
272;r;a;19;30579
272;r;a;20;30580
272;r;a;21;30581
272;r;a;22;30582
272;r;a;23;30583
272;r;a;24;30584
272;r;a;25;30585
272;r;a;26;30586
272;r;a;27;30587
272;r;a;28;30588
272;r;a;29;30589
272;r;a;30;30590
272;r;a;31;30591
272;r;a;32;30592
272;r;a;33;30593
272;r;a;34;30594
272;r;a;35;30595
272;r;a;36;30596
272;r;a;37;30597
272;r;a;38;30598
272;r;a;39;30599
272;r;a;40;30600
272;r;a;41;30601
272;r;a;42;30602
272;r;a;43;30603
272;r;a;44;30604
272;r;a;45;30605
272;r;a;46;30606
272;r;a;47;30607
272;r;b;1;30608
272;r;b;2;30609
272;r;b;3;30610
272;r;b;4;30611
272;r;b;5;30612
272;r;b;6;30613
272;r;b;7;30614
272;r;b;8;30615
272;r;b;9;30616
272;r;b;10;30617
272;r;b;11;30618
272;r;b;12;30619
272;r;b;13;30620
272;r;b;14;30621
272;r;b;15;30622
272;r;b;16;30623
272;r;b;17;30624
272;r;b;18;30625
272;r;b;19;30626
272;r;b;20;30627
272;r;b;21;30628
272;r;b;22;30629
272;r;b;23;30630
272;r;b;24;30631
272;r;b;25;30632
272;r;b;26;30633
272;r;b;27;30634
272;r;b;28;30635
272;r;b;29;30636
272;r;b;30;30637
272;r;b;31;30638
272;r;b;32;30639
272;r;b;33;30640
272;r;b;34;30641
272;r;b;35;30642
272;r;b;36;30643
272;r;b;37;30644
272;r;b;38;30645
272;r;b;39;30646
272;r;b;40;30647
272;r;b;41;30648
272;r;b;42;30649
272;r;b;43;30650
272;r;b;44;30651
272;r;b;45;30652
272;r;b;46;30653
272;r;b;47;30654
272;v;a;1;30655
272;v;a;2;30656
272;v;a;3;30657
272;v;a;4;30658
272;v;a;5;30659
272;v;a;6;30660
272;v;a;7;30661
272;v;a;8;30662
272;v;a;9;30663
272;v;a;10;30664
272;v;a;11;30665
272;v;a;12;30666
272;v;a;13;30667
272;v;a;14;30668
272;v;a;15;30669
272;v;a;16;30670
272;v;a;17;30671
272;v;a;18;30672
272;v;a;19;30673
272;v;a;20;30674
272;v;a;21;30675
272;v;a;22;30676
272;v;a;23;30677
272;v;a;24;30678
272;v;a;25;30679
272;v;a;26;30680
272;v;a;27;30681
272;v;a;28;30682
272;v;a;29;30683
272;v;a;30;30684
272;v;a;31;30685
272;v;a;32;30686
272;v;a;33;30687
272;v;a;34;30688
272;v;a;35;30689
272;v;a;36;30690
272;v;a;37;30691
272;v;a;38;30692
272;v;a;39;30693
272;v;a;40;30694
272;v;a;41;30695
272;v;a;42;30696
272;v;a;43;30697
272;v;a;44;30698
272;v;a;45;30699
272;v;a;46;30700
272;v;a;47;30701
272;v;a;48;30702
272;v;b;1;30703
272;v;b;2;30704
272;v;b;3;30705
272;v;b;4;30706
272;v;b;5;30707
272;v;b;6;30708
272;v;b;7;30709
272;v;b;8;30710
272;v;b;9;30711
272;v;b;10;30712
272;v;b;11;30713
272;v;b;12;30714
272;v;b;13;30715
272;v;b;14;30716
272;v;b;15;30717
272;v;b;16;30718
272;v;b;17;30719
272;v;b;18;30720
272;v;b;19;30721
272;v;b;20;30722
272;v;b;21;30723
272;v;b;22;30724
272;v;b;23;30725
272;v;b;24;30726
272;v;b;25;30727
272;v;b;26;30728
272;v;b;27;30729
272;v;b;28;30730
272;v;b;29;30731
272;v;b;30;30732
272;v;b;31;30733
272;v;b;32;30734
272;v;b;33;30735
272;v;b;34;30736
272;v;b;35;30737
272;v;b;36;30738
272;v;b;37;30739
272;v;b;38;30740
272;v;b;39;30741
272;v;b;40;30742
272;v;b;41;30743
272;v;b;42;30744
272;v;b;43;30745
272;v;b;44;30746
272;v;b;45;30747
272;v;b;46;30748
272;v;b;47;30749
272;v;b;48;30750
273;r;a;1;30751
273;r;a;2;30752
273;r;a;3;30753
273;r;a;4;30754
273;r;a;5;30755
273;r;a;6;30756
273;r;a;7;30757
273;r;a;8;30758
273;r;a;9;30759
273;r;a;10;30760
273;r;a;11;30761
273;r;a;12;30762
273;r;a;13;30763
273;r;a;14;30764
273;r;a;15;30765
273;r;a;16;30766
273;r;a;17;30767
273;r;a;18;30768
273;r;a;19;30769
273;r;a;20;30770
273;r;a;21;30771
273;r;a;22;30772
273;r;a;23;30773
273;r;a;24;30774
273;r;a;25;30775
273;r;a;26;30776
273;r;a;27;30777
273;r;a;28;30778
273;r;a;29;30779
273;r;a;30;30780
273;r;a;31;30781
273;r;a;32;30782
273;r;a;33;30783
273;r;a;34;30784
273;r;a;35;30785
273;r;a;36;30786
273;r;a;37;30787
273;r;a;38;30788
273;r;a;39;30789
273;r;a;40;30790
273;r;a;41;30791
273;r;a;42;30792
273;r;a;43;30793
273;r;a;44;30794
273;r;a;45;30795
273;r;a;46;30796
273;r;a;47;30797
273;r;b;1;30798
273;r;b;2;30799
273;r;b;3;30800
273;r;b;4;30801
273;r;b;5;30802
273;r;b;6;30803
273;r;b;7;30804
273;r;b;8;30805
273;r;b;9;30806
273;r;b;10;30807
273;r;b;11;30808
273;r;b;12;30809
273;r;b;13;30810
273;r;b;14;30811
273;r;b;15;30812
273;r;b;16;30813
273;r;b;17;30814
273;r;b;18;30815
273;r;b;19;30816
273;r;b;20;30817
273;r;b;21;30818
273;r;b;22;30819
273;r;b;23;30820
273;r;b;24;30821
273;r;b;25;30822
273;r;b;26;30823
273;r;b;27;30824
273;r;b;28;30825
273;r;b;29;30826
273;r;b;30;30827
273;r;b;31;30828
273;r;b;32;30829
273;r;b;33;30830
273;r;b;34;30831
273;r;b;35;30832
273;r;b;36;30833
273;r;b;37;30834
273;r;b;38;30835
273;r;b;39;30836
273;r;b;40;30837
273;r;b;41;30838
273;r;b;42;30839
273;r;b;43;30840
273;r;b;44;30841
273;r;b;45;30842
273;r;b;46;30843
273;r;b;47;30844
273;v;a;1;30845
273;v;a;2;30846
273;v;a;3;30847
273;v;a;4;30848
273;v;a;5;30849
273;v;a;6;30850
273;v;a;7;30851
273;v;a;8;30852
273;v;a;9;30853
273;v;a;10;30854
273;v;a;11;30855
273;v;a;12;30856
273;v;a;13;30857
273;v;a;14;30858
273;v;a;15;30859
273;v;a;16;30860
273;v;a;17;30861
273;v;a;18;30862
273;v;a;19;30863
273;v;a;20;30864-0
273;v;a;21;30864-0
273;v;a;22;30864-0
273;v;a;23;30864
273;v;a;24;30865
273;v;a;25;30866
273;v;a;26;30867
273;v;a;27;30868
273;v;a;28;30869
273;v;a;29;30870
273;v;a;30;30871
273;v;a;31;30872
273;v;a;32;30873
273;v;a;33;30874
273;v;a;34;30875
273;v;a;35;30876
273;v;a;36;30877
273;v;a;37;30878
273;v;a;38;30879
273;v;a;39;30880
273;v;a;40;30881
273;v;a;41;30882
273;v;a;42;30883
273;v;a;43;30884
273;v;a;44;30885
273;v;a;45;30886
273;v;a;46;30887
273;v;a;47;30888
273;v;a;48;30889
273;v;b;1;30890
273;v;b;2;30891
273;v;b;3;30892
273;v;b;4;30893
273;v;b;5;30894
273;v;b;6;30895
273;v;b;7;30896
273;v;b;8;30897
273;v;b;9;30898
273;v;b;10;30899
273;v;b;11;30900
273;v;b;12;30901
273;v;b;13;30902
273;v;b;14;30903
273;v;b;15;30904
273;v;b;16;30905
273;v;b;17;30906
273;v;b;18;30907
273;v;b;19;30908
273;v;b;20;30909
273;v;b;21;30910
273;v;b;22;30911
273;v;b;23;30912
273;v;b;24;30913
273;v;b;25;30914
273;v;b;26;30915
273;v;b;27;30916
273;v;b;28;30917
273;v;b;29;30918
273;v;b;30;30919
273;v;b;31;30920
273;v;b;32;30921
273;v;b;33;30922
273;v;b;34;30923
273;v;b;35;30924
273;v;b;36;30925
273;v;b;37;30926
273;v;b;38;30927
273;v;b;39;30928
273;v;b;40;30929
273;v;b;41;30930
273;v;b;42;30931
273;v;b;43;30932
273;v;b;44;30933
273;v;b;45;30934
273;v;b;46;30935
273;v;b;47;30936
273;v;b;48;30937
274;r;a;1;30938
274;r;a;2;30939
274;r;a;3;30940
274;r;a;4;30941
274;r;a;5;30942
274;r;a;6;30943
274;r;a;7;30944
274;r;a;8;30945
274;r;a;9;30946
274;r;a;10;30947
274;r;a;11;30948
274;r;a;12;30949
274;r;a;13;30950
274;r;a;14;30951
274;r;a;15;30952
274;r;a;16;30953
274;r;a;17;30954
274;r;a;18;30955
274;r;a;19;30956
274;r;a;20;30957
274;r;a;21;30958
274;r;a;22;30959
274;r;a;23;30960
274;r;a;24;30961
274;r;a;25;30962
274;r;a;26;30963
274;r;a;27;30964
274;r;a;28;30965
274;r;a;29;30966
274;r;a;30;30967
274;r;a;31;30968
274;r;a;32;30969
274;r;a;33;30970
274;r;a;34;30971
274;r;a;35;30972
274;r;a;36;30973
274;r;a;37;30974
274;r;a;38;30975
274;r;a;39;30976
274;r;a;40;30977
274;r;a;41;30978
274;r;a;42;30979
274;r;a;43;30980
274;r;a;44;30981
274;r;a;45;30982
274;r;a;46;30983
274;r;a;47;30984
274;r;a;48;30985
274;r;b;1;30986
274;r;b;2;30987
274;r;b;3;30988
274;r;b;4;30989
274;r;b;5;30990
274;r;b;6;30991
274;r;b;7;30992
274;r;b;8;30993
274;r;b;9;30994
274;r;b;10;30995
274;r;b;11;30996
274;r;b;12;30997
274;r;b;13;30998
274;r;b;14;30999
274;r;b;15;31000
274;r;b;16;31001
274;r;b;17;31002
274;r;b;18;31003
274;r;b;19;31004
274;r;b;20;31005
274;r;b;21;31006
274;r;b;22;31007
274;r;b;23;31008
274;r;b;24;31009
274;r;b;25;31010
274;r;b;26;31011
274;r;b;27;31012
274;r;b;28;31013
274;r;b;29;31014
274;r;b;30;31015
274;r;b;31;31016
274;r;b;32;31017
274;r;b;33;31018
274;r;b;34;31019
274;r;b;35;31020
274;r;b;36;31021
274;r;b;37;31022
274;r;b;38;31023
274;r;b;39;31024
274;r;b;40;31025
274;r;b;41;31026
274;r;b;42;31027
274;r;b;43;31028
274;r;b;44;31029
274;r;b;45;31030
274;r;b;46;31031
274;r;b;47;31032
274;r;b;48;31033
274;v;a;1;31034
274;v;a;2;31035
274;v;a;3;31036
274;v;a;4;31037
274;v;a;5;31038
274;v;a;6;31039
274;v;a;7;31040
274;v;a;8;31041
274;v;a;9;31042
274;v;a;10;31043
274;v;a;11;31044
274;v;a;12;31045
274;v;a;13;31046
274;v;a;14;31047
274;v;a;15;31048
274;v;a;16;31049
274;v;a;17;31050
274;v;a;18;31051
274;v;a;19;31052
274;v;a;20;31053
274;v;a;21;31054
274;v;a;22;31055
274;v;a;23;31056
274;v;a;24;31057
274;v;a;25;31058
274;v;a;26;31059
274;v;a;27;31060
274;v;a;28;31061
274;v;a;29;31062
274;v;a;30;31063
274;v;a;31;31064
274;v;a;32;31065
274;v;a;33;31066
274;v;a;34;31067
274;v;a;35;31068
274;v;a;36;31069
274;v;a;37;31070
274;v;a;38;31071
274;v;a;39;31072
274;v;a;40;31073
274;v;a;41;31074
274;v;a;42;31075
274;v;a;43;31076
274;v;a;44;31077
274;v;a;45;31078
274;v;a;46;31079
274;v;a;47;31080
274;v;a;48;31081
274;v;b;1;31082
274;v;b;2;31083
274;v;b;3;31084
274;v;b;4;31085
274;v;b;5;31086
274;v;b;6;31087
274;v;b;7;31088
274;v;b;8;31089
274;v;b;9;31090
274;v;b;10;31091
274;v;b;11;31092
274;v;b;12;31093
274;v;b;13;31094
274;v;b;14;31095
274;v;b;15;31096
274;v;b;16;31097
274;v;b;17;31098
274;v;b;18;31099
274;v;b;19;31100
274;v;b;20;31101
274;v;b;21;31102
274;v;b;22;31103
274;v;b;23;31104
274;v;b;24;31105
274;v;b;25;31106
274;v;b;26;31107
274;v;b;27;31108
274;v;b;28;31109
274;v;b;29;31110
274;v;b;30;31111
274;v;b;31;31112
274;v;b;32;31113
274;v;b;33;31114-0
274;v;b;34;31114-0
274;v;b;35;31114-0
274;v;b;36;31114
274;v;b;37;31115
274;v;b;38;31116
274;v;b;39;31117
274;v;b;40;31118
274;v;b;41;31119
274;v;b;42;31120
274;v;b;43;31121
274;v;b;44;31122
274;v;b;45;31123
274;v;b;46;31124
274;v;b;47;31125
274;v;b;48;31126
275;r;a;1;31127
275;r;a;2;31128
275;r;a;3;31129
275;r;a;4;31130
275;r;a;5;31131
275;r;a;6;31132
275;r;a;7;31133
275;r;a;8;31134
275;r;a;9;31135
275;r;a;10;31136
275;r;a;11;31137
275;r;a;12;31138
275;r;a;13;31139
275;r;a;14;31140
275;r;a;15;31141
275;r;a;16;31142
275;r;a;17;31143
275;r;a;18;31144
275;r;a;19;31145
275;r;a;20;31146
275;r;a;21;31147
275;r;a;22;31148
275;r;a;23;31149
275;r;a;24;31150
275;r;a;25;31151
275;r;a;26;31152
275;r;a;27;31153
275;r;a;28;31154
275;r;a;29;31155
275;r;a;30;31156
275;r;a;31;31157
275;r;a;32;31158
275;r;a;33;31159
275;r;a;34;31160
275;r;a;35;31161
275;r;a;36;31162
275;r;a;37;31163
275;r;a;38;31164
275;r;a;39;31165
275;r;a;40;31166
275;r;a;41;31167
275;r;a;42;31168
275;r;a;43;31169
275;r;a;44;31170
275;r;a;45;31171
275;r;a;46;31172
275;r;a;47;31173
275;r;a;48;31174
275;r;b;1;31175
275;r;b;2;31176
275;r;b;3;31177
275;r;b;4;31178
275;r;b;5;31179
275;r;b;6;31180
275;r;b;7;31181
275;r;b;8;31182
275;r;b;9;31183
275;r;b;10;31184
275;r;b;11;31185
275;r;b;12;31186
275;r;b;13;31187
275;r;b;14;31188
275;r;b;15;31189
275;r;b;16;31190
275;r;b;17;31191
275;r;b;18;31192
275;r;b;19;31193
275;r;b;20;31194
275;r;b;21;31195
275;r;b;22;31196
275;r;b;23;31197
275;r;b;24;31198
275;r;b;25;31199
275;r;b;26;31200
275;r;b;27;31201
275;r;b;28;31202
275;r;b;29;31203
275;r;b;30;31204
275;r;b;31;31205
275;r;b;32;31206
275;r;b;33;31207
275;r;b;34;31208
275;r;b;35;31209
275;r;b;36;31210
275;r;b;37;31211
275;r;b;38;31212
275;r;b;39;31213
275;r;b;40;31214
275;r;b;41;31215
275;r;b;42;31216
275;r;b;43;31217
275;r;b;44;31218
275;r;b;45;31219
275;r;b;46;31220
275;r;b;47;31221
275;r;b;48;31222
275;v;a;1;31223
275;v;a;2;31224
275;v;a;3;31225
275;v;a;4;31226
275;v;a;5;31227
275;v;a;6;31228
275;v;a;7;31229
275;v;a;8;31230
275;v;a;9;31231
275;v;a;10;31232
275;v;a;11;31233
275;v;a;12;31234
275;v;a;13;31235
275;v;a;14;31236
275;v;a;15;31237
275;v;a;16;31238
275;v;a;17;31239
275;v;a;18;31240
275;v;a;19;31241
275;v;a;20;31242
275;v;a;21;31243
275;v;a;22;31244
275;v;a;23;31245
275;v;a;24;31246
275;v;a;25;31247
275;v;a;26;31248
275;v;a;27;31249
275;v;a;28;31250
275;v;a;29;31251
275;v;a;30;31252
275;v;a;31;31253
275;v;a;32;31254
275;v;a;33;31255
275;v;a;34;31256
275;v;a;35;31257
275;v;a;36;31258
275;v;a;37;31259
275;v;a;38;31260
275;v;a;39;31261
275;v;a;40;31262
275;v;a;41;31263
275;v;a;42;31264
275;v;a;43;31265
275;v;a;44;31266
275;v;a;45;31267
275;v;a;46;31268
275;v;a;47;31269
275;v;a;48;31270
275;v;b;1;31271
275;v;b;2;31272
275;v;b;3;31273
275;v;b;4;31274
275;v;b;5;31275
275;v;b;6;31276
275;v;b;7;31277
275;v;b;8;31278
275;v;b;9;31279
275;v;b;10;31280
275;v;b;11;31281
275;v;b;12;31282
275;v;b;13;31283
275;v;b;14;31284
275;v;b;15;31285
275;v;b;16;31286
275;v;b;17;31287
275;v;b;18;31288
275;v;b;19;31289
275;v;b;20;31290
275;v;b;21;31291
275;v;b;22;31292
275;v;b;23;31293
275;v;b;24;31294
275;v;b;25;31295
275;v;b;26;31296
275;v;b;27;31297
275;v;b;28;31298
275;v;b;29;31299
275;v;b;30;31300
275;v;b;31;31301
275;v;b;32;31302
275;v;b;33;31303
275;v;b;34;31304
275;v;b;35;31305
275;v;b;36;31306
275;v;b;37;31307
275;v;b;38;31308
275;v;b;39;31309
275;v;b;40;31310
275;v;b;41;31311
275;v;b;42;31312
275;v;b;43;31313
275;v;b;44;31314
275;v;b;45;31315
275;v;b;46;31316
275;v;b;47;31317
275;v;b;48;31318
276;r;a;1;31319
276;r;a;2;31320
276;r;a;3;31321
276;r;a;4;31322
276;r;a;5;31323
276;r;a;6;31324
276;r;a;7;31325
276;r;a;8;31326
276;r;a;9;31327
276;r;a;10;31328
276;r;a;11;31329
276;r;a;12;31330
276;r;a;13;31331
276;r;a;14;31332
276;r;a;15;31333
276;r;a;16;31334
276;r;a;17;31335
276;r;a;18;31336
276;r;a;19;31337
276;r;a;20;31338
276;r;a;21;31339
276;r;a;22;31340
276;r;a;23;31341
276;r;a;24;31342
276;r;a;25;31343
276;r;a;26;31344
276;r;a;27;31345
276;r;a;28;31346
276;r;a;29;31347
276;r;a;30;31348
276;r;a;31;31349
276;r;a;32;31350
276;r;a;33;31351
276;r;a;34;31352
276;r;a;35;31353
276;r;a;36;31354
276;r;a;37;31355
276;r;a;38;31356
276;r;a;39;31357
276;r;a;40;31358
276;r;a;41;31359
276;r;a;42;31360
276;r;a;43;31361
276;r;a;44;31362
276;r;a;45;31363
276;r;a;46;31364
276;r;a;47;31365
276;r;a;48;31366
276;r;b;1;31367
276;r;b;2;31368
276;r;b;3;31369
276;r;b;4;31370
276;r;b;5;31371
276;r;b;6;31372
276;r;b;7;31373
276;r;b;8;31374
276;r;b;9;31375
276;r;b;10;31376
276;r;b;11;31377
276;r;b;12;31378-0
276;r;b;13;31378-0
276;r;b;14;31378-0
276;r;b;15;31378
276;r;b;16;31379
276;r;b;17;31380
276;r;b;18;31381
276;r;b;19;31382
276;r;b;20;31383
276;r;b;21;31384
276;r;b;22;31385
276;r;b;23;31386
276;r;b;24;31387
276;r;b;25;31388
276;r;b;26;31389
276;r;b;27;31390
276;r;b;28;31391
276;r;b;29;31392
276;r;b;30;31393
276;r;b;31;31394
276;r;b;32;31395
276;r;b;33;31396
276;r;b;34;31397
276;r;b;35;31398
276;r;b;36;31399
276;r;b;37;31400
276;r;b;38;31401
276;r;b;39;31402
276;r;b;40;31403
276;r;b;41;31404
276;r;b;42;31405
276;r;b;43;31406
276;r;b;44;31407
276;r;b;45;31408
276;r;b;46;31409
276;r;b;47;31410
276;r;b;48;31411
276;v;a;1;31412
276;v;a;2;31413
276;v;a;3;31414
276;v;a;4;31415
276;v;a;5;31416
276;v;a;6;31417
276;v;a;7;31418
276;v;a;8;31419
276;v;a;9;31420
276;v;a;10;31421
276;v;a;11;31422
276;v;a;12;31423
276;v;a;13;31424
276;v;a;14;31425
276;v;a;15;31426
276;v;a;16;31427
276;v;a;17;31428
276;v;a;18;31429
276;v;a;19;31430
276;v;a;20;31431
276;v;a;21;31432
276;v;a;22;31433
276;v;a;23;31434
276;v;a;24;31435
276;v;a;25;31436
276;v;a;26;31437
276;v;a;27;31438
276;v;a;28;31439
276;v;a;29;31440
276;v;a;30;31441
276;v;a;31;31442
276;v;a;32;31443
276;v;a;33;31444
276;v;a;34;31445
276;v;a;35;31446
276;v;a;36;31447
276;v;a;37;31448
276;v;a;38;31449
276;v;a;39;31450
276;v;a;40;31451
276;v;a;41;31452
276;v;a;42;31453
276;v;a;43;31454
276;v;a;44;31455
276;v;a;45;31456
276;v;a;46;31457
276;v;a;47;31458
276;v;a;48;31459
276;v;b;1;31460
276;v;b;2;31461
276;v;b;3;31462
276;v;b;4;31463
276;v;b;5;31464
276;v;b;6;31465
276;v;b;7;31466
276;v;b;8;31467
276;v;b;9;31468
276;v;b;10;31469
276;v;b;11;31470
276;v;b;12;31471
276;v;b;13;31472
276;v;b;14;31473
276;v;b;15;31474
276;v;b;16;31475
276;v;b;17;31476
276;v;b;18;31477
276;v;b;19;31478
276;v;b;20;31479
276;v;b;21;31480
276;v;b;22;31481
276;v;b;23;31482
276;v;b;24;31483
276;v;b;25;31484
276;v;b;26;31485
276;v;b;27;31486
276;v;b;28;31487
276;v;b;29;31488
276;v;b;30;31489
276;v;b;31;31490
276;v;b;32;31491
276;v;b;33;31492
276;v;b;34;31493
276;v;b;35;31494
276;v;b;36;31495
276;v;b;37;31496
276;v;b;38;31497
276;v;b;39;31498
276;v;b;40;31499
276;v;b;41;31500
276;v;b;42;31501
276;v;b;43;31502
276;v;b;44;31503
276;v;b;45;31504
276;v;b;46;31505
276;v;b;47;31506
276;v;b;48;31507
277;r;a;1;31508
277;r;a;2;31509
277;r;a;3;31510
277;r;a;4;31511
277;r;a;5;31512
277;r;a;6;31513
277;r;a;7;31514
277;r;a;8;31515
277;r;a;9;31516
277;r;a;10;31517
277;r;a;11;31518
277;r;a;12;31519
277;r;a;13;31520
277;r;a;14;31521
277;r;a;15;31522
277;r;a;16;31523
277;r;a;17;31524
277;r;a;18;31525
277;r;a;19;31526
277;r;a;20;31527
277;r;a;21;31528
277;r;a;22;31529
277;r;a;23;31530
277;r;a;24;31531
277;r;a;25;31532
277;r;a;26;31533
277;r;a;27;31534
277;r;a;28;31535
277;r;a;29;31536
277;r;a;30;31537
277;r;a;31;31538
277;r;a;32;31539
277;r;a;33;31540
277;r;a;34;31541
277;r;a;35;31542
277;r;a;36;31543
277;r;a;37;31544
277;r;a;38;31545
277;r;a;39;31546
277;r;a;40;31547
277;r;a;41;31548
277;r;a;42;31549
277;r;a;43;31550
277;r;a;44;31551
277;r;a;45;31552
277;r;a;46;31553
277;r;a;47;31554
277;r;a;48;31555
277;r;b;1;31556
277;r;b;2;31557
277;r;b;3;31558
277;r;b;4;31559
277;r;b;5;31560
277;r;b;6;31561
277;r;b;7;31562
277;r;b;8;31563
277;r;b;9;31564
277;r;b;10;31565
277;r;b;11;31566
277;r;b;12;31567
277;r;b;13;31568
277;r;b;14;31569
277;r;b;15;31570
277;r;b;16;31571
277;r;b;17;31572
277;r;b;18;31573
277;r;b;19;31574
277;r;b;20;31575
277;r;b;21;31576
277;r;b;22;31577
277;r;b;23;31578
277;r;b;24;31579
277;r;b;25;31580
277;r;b;26;31581
277;r;b;27;31582
277;r;b;28;31583
277;r;b;29;31584
277;r;b;30;31585
277;r;b;31;31586
277;r;b;32;31587
277;r;b;33;31588
277;r;b;34;31589
277;r;b;35;31590
277;r;b;36;31591
277;r;b;37;31592
277;r;b;38;31593
277;r;b;39;31594
277;r;b;40;31595
277;r;b;41;31596
277;r;b;42;31597
277;r;b;43;31598
277;r;b;44;31599
277;r;b;45;31600
277;r;b;46;31601
277;r;b;47;31602
277;r;b;48;31603
277;v;a;1;31604
277;v;a;2;31605
277;v;a;3;31606
277;v;a;4;31607
277;v;a;5;31608
277;v;a;6;31609
277;v;a;7;31610
277;v;a;8;31611
277;v;a;9;31612
277;v;a;10;31613
277;v;a;11;31614
277;v;a;12;31615
277;v;a;13;31616
277;v;a;14;31617
277;v;a;15;31618
277;v;a;16;31619
277;v;a;17;31620
277;v;a;18;31621
277;v;a;19;31622
277;v;a;20;31623
277;v;a;21;31624
277;v;a;22;31625
277;v;a;23;31626
277;v;a;24;31627
277;v;a;25;31628
277;v;a;26;31629
277;v;a;27;31630
277;v;a;28;31631
277;v;a;29;31632
277;v;a;30;31633
277;v;a;31;31634
277;v;a;32;31635
277;v;a;33;31636
277;v;a;34;31637
277;v;a;35;31638
277;v;a;36;31639
277;v;a;37;31640
277;v;a;38;31641
277;v;a;39;31642
277;v;a;40;31643
277;v;a;41;31644
277;v;a;42;31645
277;v;a;43;31646
277;v;a;44;31647
277;v;a;45;31648
277;v;a;46;31649
277;v;a;47;31650
277;v;a;48;31651
277;v;b;1;31652
277;v;b;2;31653
277;v;b;3;31654
277;v;b;4;31655
277;v;b;5;31656
277;v;b;6;31657
277;v;b;7;31658
277;v;b;8;31659
277;v;b;9;31660
277;v;b;10;31661
277;v;b;11;31662
277;v;b;12;31663
277;v;b;13;31664
277;v;b;14;31665
277;v;b;15;31666
277;v;b;16;31667
277;v;b;17;31668
277;v;b;18;31669
277;v;b;19;31670
277;v;b;20;31671
277;v;b;21;31672
277;v;b;22;31673
277;v;b;23;31674
277;v;b;24;31675
277;v;b;25;31676
277;v;b;26;31677
277;v;b;27;31678
277;v;b;28;31679
277;v;b;29;31680
277;v;b;30;31681
277;v;b;31;31682
277;v;b;32;31683
277;v;b;33;31684
277;v;b;34;31685
277;v;b;35;31686
277;v;b;36;31687
277;v;b;37;31688
277;v;b;38;31689
277;v;b;39;31690
277;v;b;40;31691
277;v;b;41;31692
277;v;b;42;31693
277;v;b;43;31694
277;v;b;44;31695
277;v;b;45;31696
277;v;b;46;31697
277;v;b;47;31698
277;v;b;48;31699
278;r;a;1;31700
278;r;a;2;31701
278;r;a;3;31702
278;r;a;4;31703
278;r;a;5;31704
278;r;a;6;31705
278;r;a;7;31706
278;r;a;8;31707
278;r;a;9;31708
278;r;a;10;31709
278;r;a;11;31710
278;r;a;12;31711
278;r;a;13;31712
278;r;a;14;31713
278;r;a;15;31714
278;r;a;16;31715
278;r;a;17;31716
278;r;a;18;31717
278;r;a;19;31718
278;r;a;20;31719
278;r;a;21;31720
278;r;a;22;31721
278;r;a;23;31722
278;r;a;24;31723
278;r;a;25;31724
278;r;a;26;31725
278;r;a;27;31726
278;r;a;28;31727
278;r;a;29;31728
278;r;a;30;31729
278;r;a;31;31730
278;r;a;32;31731
278;r;a;33;31732
278;r;a;34;31733
278;r;a;35;31734
278;r;a;36;31735
278;r;a;37;31736
278;r;a;38;31737
278;r;a;39;31738
278;r;a;40;31739
278;r;a;41;31740
278;r;a;42;31741
278;r;a;43;31742
278;r;a;44;31743
278;r;a;45;31744
278;r;a;46;31745
278;r;a;47;31746
278;r;a;48;31747
278;r;b;1;31748
278;r;b;2;31749
278;r;b;3;31750
278;r;b;4;31751
278;r;b;5;31752
278;r;b;6;31753
278;r;b;7;31754
278;r;b;8;31755
278;r;b;9;31756
278;r;b;10;31757
278;r;b;11;31758
278;r;b;12;31759
278;r;b;13;31760
278;r;b;14;31761
278;r;b;15;31762
278;r;b;16;31763
278;r;b;17;31764
278;r;b;18;31765
278;r;b;19;31766
278;r;b;20;31767
278;r;b;21;31768
278;r;b;22;31769
278;r;b;23;31770
